osmid,y,x,street_count,highway,geometry
9663630015,45.6969882,25.5616499,3,,POINT (25.5616499 45.6969882)
9663630016,45.6966064,25.5633816,1,,POINT (25.5633816 45.6966064)
9699629025,45.6747531,25.5613963,1,,POINT (25.5613963 45.6747531)
9699629028,45.6740142,25.5622094,3,,POINT (25.5622094 45.6740142)
9702111377,45.676869,25.5671601,1,,POINT (25.5671601 45.676869)
9702111380,45.6787409,25.5688191,3,,POINT (25.5688191 45.6787409)
9702111386,45.68119,25.5609341,1,,POINT (25.5609341 45.68119)
9702111389,45.6784346,25.5634813,3,,POINT (25.5634813 45.6784346)
9708835524,45.6767265,25.5740003,3,,POINT (25.5740003 45.6767265)
9708847802,45.6582655,25.5780128,3,,POINT (25.5780128 45.6582655)
9708847806,45.6581486,25.5775881,1,,POINT (25.5775881 45.6581486)
9713194598,45.6660049,25.5564395,3,,POINT (25.5564395 45.6660049)
9730042617,45.6666382,25.5753844,3,,POINT (25.5753844 45.6666382)
9781395828,45.6774335,25.6545524,3,,POINT (25.6545524 45.6774335)
9781395829,45.6770746,25.6536169,1,,POINT (25.6536169 45.6770746)
9785592658,45.6325055,25.6379691,2,,POINT (25.6379691 45.6325055)
9798678438,45.6786715,25.607781,3,,POINT (25.607781 45.6786715)
9808681872,45.6560262,25.6058528,3,,POINT (25.6058528 45.6560262)
9810084402,45.6492893,25.598376,3,,POINT (25.598376 45.6492893)
9810111174,45.6501407,25.5971904,3,,POINT (25.5971904 45.6501407)
9819920803,45.6713257,25.6113338,3,,POINT (25.6113338 45.6713257)
9819920804,45.6713729,25.6113467,3,,POINT (25.6113467 45.6713729)
9819920805,45.6714645,25.6117606,3,,POINT (25.6117606 45.6714645)
9819920806,45.6714267,25.611815,3,,POINT (25.611815 45.6714267)
9823474534,45.6750132,25.6065363,3,,POINT (25.6065363 45.6750132)
9823474535,45.6750086,25.6065938,3,,POINT (25.6065938 45.6750086)
9833106697,45.7081451,25.5791806,3,,POINT (25.5791806 45.7081451)
9833271736,45.6899762,25.5471115,3,,POINT (25.5471115 45.6899762)
9833271737,45.6875831,25.5450155,3,,POINT (25.5450155 45.6875831)
9835660395,45.712754,25.5708097,3,,POINT (25.5708097 45.712754)
9835660406,45.7157185,25.5542454,1,,POINT (25.5542454 45.7157185)
9835667724,45.7202633,25.5517907,3,,POINT (25.5517907 45.7202633)
9835667726,45.7206958,25.5534976,1,,POINT (25.5534976 45.7206958)
9849792576,45.7194749,25.5982613,1,,POINT (25.5982613 45.7194749)
9849792581,45.7186665,25.5961462,3,,POINT (25.5961462 45.7186665)
9849792582,45.7192716,25.5957196,1,,POINT (25.5957196 45.7192716)
9849792594,45.7184338,25.5943652,1,,POINT (25.5943652 45.7184338)
9849792595,45.7177155,25.5942042,3,,POINT (25.5942042 45.7177155)
9849792596,45.7184545,25.5936908,1,,POINT (25.5936908 45.7184545)
9849792597,45.7176117,25.5940005,3,,POINT (25.5940005 45.7176117)
9849792598,45.7172374,25.5939246,1,,POINT (25.5939246 45.7172374)
9849792599,45.7165506,25.5911306,3,,POINT (25.5911306 45.7165506)
9849792600,45.7152894,25.5909376,1,,POINT (25.5909376 45.7152894)
9849792602,45.7160634,25.5898125,3,,POINT (25.5898125 45.7160634)
9849792603,45.7157554,25.5898159,1,,POINT (25.5898159 45.7157554)
9849792604,45.7149811,25.5866404,3,,POINT (25.5866404 45.7149811)
9849792605,45.714042,25.5865166,1,,POINT (25.5865166 45.714042)
9849792609,45.6984418,25.5818312,3,,POINT (25.5818312 45.6984418)
9896833715,45.6683515,25.6393288,3,,POINT (25.6393288 45.6683515)
9896843418,45.6688108,25.6402173,3,,POINT (25.6402173 45.6688108)
9957438198,45.6443763,25.5711809,3,,POINT (25.5711809 45.6443763)
9957438211,45.6437692,25.5716687,3,,POINT (25.5716687 45.6437692)
9969224010,45.6143259,25.6359231,1,,POINT (25.6359231 45.6143259)
9969224011,45.614762,25.6348917,3,,POINT (25.6348917 45.614762)
9969224013,45.6142796,25.6354483,1,,POINT (25.6354483 45.6142796)
9969267240,45.6156644,25.6424565,3,,POINT (25.6424565 45.6156644)
9969267251,45.6151418,25.63084,3,,POINT (25.63084 45.6151418)
10011273888,45.6203336,25.558912,3,,POINT (25.558912 45.6203336)
10011273890,45.6201426,25.5587023,3,,POINT (25.5587023 45.6201426)
10011501633,45.6249096,25.56525,1,,POINT (25.56525 45.6249096)
10011501639,45.628678,25.5683935,3,,POINT (25.5683935 45.628678)
10011501641,45.6277041,25.5676352,1,,POINT (25.5676352 45.6277041)
10011501646,45.6299011,25.5709041,3,,POINT (25.5709041 45.6299011)
10011501647,45.6304301,25.57269,3,,POINT (25.57269 45.6304301)
10011501648,45.6305858,25.5724887,3,,POINT (25.5724887 45.6305858)
10011501653,45.6328506,25.5758025,3,,POINT (25.5758025 45.6328506)
10013934684,45.6644954,25.5665838,3,,POINT (25.5665838 45.6644954)
10038967902,45.6044938,25.5430604,3,,POINT (25.5430604 45.6044938)
10042404289,45.6465172,25.5841443,1,,POINT (25.5841443 45.6465172)
10045682240,45.6643634,25.5665906,3,,POINT (25.5665906 45.6643634)
10045682242,45.6644626,25.566482,3,,POINT (25.566482 45.6644626)
10045682243,45.6646047,25.5665187,3,,POINT (25.5665187 45.6646047)
10045682248,45.6645826,25.5664197,3,,POINT (25.5664197 45.6645826)
10045682251,45.6646063,25.5665031,3,,POINT (25.5665031 45.6646063)
10045682255,45.664541,25.5665994,3,,POINT (25.5665994 45.664541)
10045682260,45.6646592,25.5664579,3,,POINT (25.5664579 45.6646592)
10045682264,45.6646497,25.5666584,3,,POINT (25.5666584 45.6646497)
10047999877,45.6591219,25.5767331,3,,POINT (25.5767331 45.6591219)
10055434513,45.6199066,25.5581414,3,,POINT (25.5581414 45.6199066)
10067476293,45.6658066,25.5607834,3,,POINT (25.5607834 45.6658066)
10068116399,45.66728,25.5603478,3,,POINT (25.5603478 45.66728)
10068116400,45.6669312,25.5603122,1,,POINT (25.5603122 45.6669312)
10068116401,45.6673025,25.5599129,3,,POINT (25.5599129 45.6673025)
10068116405,45.6671176,25.5603312,3,,POINT (25.5603312 45.6671176)
10121381031,45.6452301,25.57557,1,,POINT (25.57557 45.6452301)
10121395285,45.6412994,25.5686148,1,,POINT (25.5686148 45.6412994)
10121395286,45.642881,25.5687665,3,,POINT (25.5687665 45.642881)
10121395299,45.6418049,25.5673126,3,,POINT (25.5673126 45.6418049)
10121395304,45.6417283,25.5683365,3,,POINT (25.5683365 45.6417283)
10127684660,45.6587689,25.6239243,3,,POINT (25.6239243 45.6587689)
10128012789,45.6855628,25.6000591,1,,POINT (25.6000591 45.6855628)
10197001150,45.6659612,25.5565664,3,,POINT (25.5565664 45.6659612)
10253281779,45.6415991,25.5663722,1,,POINT (25.5663722 45.6415991)
10253281780,45.6423126,25.5682792,3,,POINT (25.5682792 45.6423126)
10275167772,45.7144927,25.5511141,3,,POINT (25.5511141 45.7144927)
10275167773,45.7128173,25.5511724,3,,POINT (25.5511724 45.7128173)
10275167774,45.7130278,25.5519173,1,,POINT (25.5519173 45.7130278)
10275167806,45.70409,25.5478767,3,,POINT (25.5478767 45.70409)
10275218019,45.7063941,25.5533303,3,,POINT (25.5533303 45.7063941)
10275218022,45.7072105,25.5562094,1,,POINT (25.5562094 45.7072105)
10275218023,45.705972,25.553585,3,,POINT (25.553585 45.705972)
10275218024,45.706729,25.5561055,1,,POINT (25.5561055 45.706729)
10275218025,45.7046426,25.5543832,3,,POINT (25.5543832 45.7046426)
10275218026,45.7055037,25.5567487,1,,POINT (25.5567487 45.7055037)
10275288839,45.712572,25.544179,1,,POINT (25.544179 45.712572)
10275288840,45.7118845,25.5457193,3,,POINT (25.5457193 45.7118845)
10275288841,45.7127152,25.5446012,1,,POINT (25.5446012 45.7127152)
10275288843,45.7100988,25.5462082,1,,POINT (25.5462082 45.7100988)
10275491537,45.665903,25.5916043,3,,POINT (25.5916043 45.665903)
10275491541,45.6662733,25.5913383,3,,POINT (25.5913383 45.6662733)
10275491543,45.6660088,25.5916877,3,,POINT (25.5916877 45.6660088)
10275491545,45.6661691,25.5916512,3,,POINT (25.5916512 45.6661691)
10275926661,45.6638,25.6185606,3,,POINT (25.6185606 45.6638)
10275926670,45.663787,25.6184041,3,,POINT (25.6184041 45.663787)
10275926674,45.6636913,25.6185129,3,,POINT (25.6185129 45.6636913)
10300934110,45.5961005,25.5552423,1,,POINT (25.5552423 45.5961005)
10300934126,45.596292,25.5553006,3,,POINT (25.5553006 45.596292)
10300934128,45.5959897,25.555934,1,,POINT (25.555934 45.5959897)
10300934133,45.5959374,25.556353,1,,POINT (25.556353 45.5959374)
10303389414,45.6756243,25.5988715,3,,POINT (25.5988715 45.6756243)
10559099609,45.6479507,25.6302999,3,,POINT (25.6302999 45.6479507)
10583916094,45.6422731,25.5940802,3,,POINT (25.5940802 45.6422731)
10583916095,45.641949,25.5943241,1,,POINT (25.5943241 45.641949)
10586240904,45.6788562,25.5806909,1,,POINT (25.5806909 45.6788562)
10586282212,45.6841347,25.5820978,3,,POINT (25.5820978 45.6841347)
10586282213,45.6841569,25.5780996,1,,POINT (25.5780996 45.6841569)
10586282214,45.7192955,25.5696395,1,,POINT (25.5696395 45.7192955)
10586862445,45.6310554,25.6250325,3,,POINT (25.6250325 45.6310554)
10603650585,45.6491377,25.6440142,3,,POINT (25.6440142 45.6491377)
10603652918,45.6372137,25.6225039,3,,POINT (25.6225039 45.6372137)
10614379824,45.6387135,25.5873369,2,,POINT (25.5873369 45.6387135)
10614419744,45.6417945,25.5927427,3,,POINT (25.5927427 45.6417945)
10616792357,45.6340322,25.6341751,3,,POINT (25.6341751 45.6340322)
10638399160,45.6711182,25.5980268,3,,POINT (25.5980268 45.6711182)
10690142617,45.6616904,25.6078873,3,give_way,POINT (25.6078873 45.6616904)
10704395931,45.6547879,25.6260136,3,,POINT (25.6260136 45.6547879)
10728224062,45.7113038,25.5551419,1,,POINT (25.5551419 45.7113038)
10728227026,45.7175973,25.5494873,1,,POINT (25.5494873 45.7175973)
10728227027,45.716658,25.5493871,3,,POINT (25.5493871 45.716658)
10741067695,45.667805,25.579437,1,,POINT (25.579437 45.667805)
10741130345,45.6663986,25.5887574,3,,POINT (25.5887574 45.6663986)
10757313951,45.6729708,25.6045971,3,,POINT (25.6045971 45.6729708)
10758444761,45.6688088,25.6211904,3,,POINT (25.6211904 45.6688088)
10758444764,45.6688937,25.6205053,3,,POINT (25.6205053 45.6688937)
10774854925,45.6658307,25.6087733,3,,POINT (25.6087733 45.6658307)
10782682449,45.7123167,25.5478737,3,,POINT (25.5478737 45.7123167)
10782682455,45.7105996,25.5486846,1,,POINT (25.5486846 45.7105996)
10794070459,45.6756705,25.5991861,3,,POINT (25.5991861 45.6756705)
10794070468,45.6746326,25.5978,1,,POINT (25.5978 45.6746326)
10794070475,45.6745605,25.5987389,1,,POINT (25.5987389 45.6745605)
10794070479,45.6756626,25.5979515,3,,POINT (25.5979515 45.6756626)
10805629278,45.6400123,25.6389438,3,,POINT (25.6389438 45.6400123)
10818036507,45.6349079,25.6297269,3,,POINT (25.6297269 45.6349079)
10818036513,45.6345718,25.6290654,3,,POINT (25.6290654 45.6345718)
10818036514,45.6342808,25.6284862,3,,POINT (25.6284862 45.6342808)
10822876354,45.6343343,25.6393486,1,,POINT (25.6393486 45.6343343)
10823055208,45.6620441,25.6034158,3,,POINT (25.6034158 45.6620441)
10823055210,45.6623699,25.6027418,1,,POINT (25.6027418 45.6623699)
10828957665,45.6139148,25.6465352,1,,POINT (25.6465352 45.6139148)
10828990033,45.6217941,25.6349573,3,,POINT (25.6349573 45.6217941)
10828990036,45.6216031,25.6358088,3,,POINT (25.6358088 45.6216031)
10828990037,45.6217382,25.6357552,1,,POINT (25.6357552 45.6217382)
10828990041,45.6214899,25.6363591,3,,POINT (25.6363591 45.6214899)
10831201104,45.6407214,25.6075805,1,,POINT (25.6075805 45.6407214)
10831282509,45.6409876,25.6079604,3,,POINT (25.6079604 45.6409876)
10831310398,45.6380119,25.5852953,3,,POINT (25.5852953 45.6380119)
10839813943,45.6824232,25.5800434,1,,POINT (25.5800434 45.6824232)
10839813945,45.6824078,25.5817179,3,,POINT (25.5817179 45.6824078)
10853295881,45.6733616,25.5831613,1,,POINT (25.5831613 45.6733616)
10882918376,45.6334636,25.6267098,3,,POINT (25.6267098 45.6334636)
10882937946,45.6336555,25.6264412,3,,POINT (25.6264412 45.6336555)
10882937948,45.6331397,25.6271772,3,,POINT (25.6271772 45.6331397)
10887055776,45.6685572,25.6025585,1,,POINT (25.6025585 45.6685572)
10936883763,45.6588616,25.6225341,3,,POINT (25.6225341 45.6588616)
10939114330,45.7008948,25.5766698,3,,POINT (25.5766698 45.7008948)
10939114332,45.7020789,25.5748361,1,,POINT (25.5748361 45.7020789)
10956920278,45.6806019,25.6107656,3,,POINT (25.6107656 45.6806019)
10956920279,45.6809937,25.6107885,4,,POINT (25.6107885 45.6809937)
10956920282,45.681051,25.610119,1,,POINT (25.610119 45.681051)
10970435856,45.6839358,25.5446887,1,,POINT (25.5446887 45.6839358)
10970435864,45.6846429,25.5395165,3,,POINT (25.5395165 45.6846429)
10970435866,45.6843839,25.5390928,1,,POINT (25.5390928 45.6843839)
10970820017,45.6861302,25.542222,3,,POINT (25.542222 45.6861302)
10970820018,45.6867178,25.5417044,1,,POINT (25.5417044 45.6867178)
10980447427,45.664106,25.5620648,3,,POINT (25.5620648 45.664106)
10980447428,45.6646485,25.5624424,1,,POINT (25.5624424 45.6646485)
11003375299,45.6861033,25.6168397,1,,POINT (25.6168397 45.6861033)
11008418369,45.6337561,25.6308947,3,,POINT (25.6308947 45.6337561)
11010410525,45.6680999,25.5581382,3,,POINT (25.5581382 45.6680999)
11010410526,45.6673929,25.5580561,3,,POINT (25.5580561 45.6673929)
11010410527,45.667366,25.5586073,3,,POINT (25.5586073 45.667366)
11010410528,45.6680661,25.558683,3,,POINT (25.558683 45.6680661)
11010410529,45.6680267,25.5592518,3,,POINT (25.5592518 45.6680267)
11010410530,45.667339,25.5591623,3,,POINT (25.5591623 45.667339)
11010410531,45.6679895,25.559779,3,,POINT (25.559779 45.6679895)
11010410532,45.6673131,25.5596954,3,,POINT (25.5596954 45.6673131)
11010410533,45.6673292,25.5593637,3,,POINT (25.5593637 45.6673292)
11010410534,45.6669848,25.5593221,1,,POINT (25.5593221 45.6669848)
11010410535,45.6673527,25.5588814,3,,POINT (25.5588814 45.6673527)
11010410536,45.6670177,25.5588317,1,,POINT (25.5588317 45.6670177)
11010410537,45.667378,25.5583624,3,,POINT (25.5583624 45.667378)
11010410538,45.6670359,25.5583334,1,,POINT (25.5583334 45.6670359)
11010410539,45.6674013,25.5578684,3,,POINT (25.5578684 45.6674013)
11010410540,45.6670559,25.5578299,1,,POINT (25.5578299 45.6670559)
11010410541,45.6674145,25.5575157,3,,POINT (25.5575157 45.6674145)
11010410542,45.6681335,25.5575949,3,,POINT (25.5575949 45.6681335)
11010410543,45.6670977,25.5573147,1,,POINT (25.5573147 45.6670977)
11010410596,45.6714296,25.5573056,1,,POINT (25.5573056 45.6714296)
11010410599,45.6712542,25.5600762,3,,POINT (25.5600762 45.6712542)
11010410670,45.6755882,25.564302,1,,POINT (25.564302 45.6755882)
11010410674,45.6769039,25.5640386,1,,POINT (25.5640386 45.6769039)
11010410675,45.6768069,25.5640721,3,,POINT (25.5640721 45.6768069)
11010410680,45.6778278,25.5650423,1,,POINT (25.5650423 45.6778278)
11010410681,45.6758478,25.5635576,3,,POINT (25.5635576 45.6758478)
11010452063,45.6681108,25.5672078,1,,POINT (25.5672078 45.6681108)
11010452064,45.6683966,25.5655994,1,,POINT (25.5655994 45.6683966)
11010452065,45.6679126,25.5656463,4,,POINT (25.5656463 45.6679126)
11010452066,45.6671022,25.5657174,3,,POINT (25.5657174 45.6671022)
11010452067,45.6668714,25.5638928,3,,POINT (25.5638928 45.6668714)
11010452069,45.6677369,25.5639631,3,,POINT (25.5639631 45.6677369)
11010452070,45.6665004,25.5639517,1,,POINT (25.5639517 45.6665004)
11010452071,45.6669345,25.5643915,3,,POINT (25.5643915 45.6669345)
11010452072,45.6665691,25.5644708,1,,POINT (25.5644708 45.6665691)
11010452073,45.6670036,25.5649373,3,,POINT (25.5649373 45.6670036)
11010452075,45.6666186,25.5650332,1,,POINT (25.5650332 45.6666186)
11010452077,45.6670335,25.5669522,1,,POINT (25.5669522 45.6670335)
11010452078,45.6671711,25.5663031,3,,POINT (25.5663031 45.6671711)
11010452079,45.6669676,25.5663623,1,,POINT (25.5663623 45.6669676)
11010452091,45.669989,25.5592912,3,,POINT (25.5592912 45.669989)
11010452092,45.6699117,25.5604029,1,,POINT (25.5604029 45.6699117)
11010468913,45.6714739,25.560253,3,,POINT (25.560253 45.6714739)
11010468915,45.671628,25.5587313,3,,POINT (25.5587313 45.671628)
11010468918,45.6718429,25.5583214,1,,POINT (25.5583214 45.6718429)
11010468919,45.6716424,25.5585223,1,,POINT (25.5585223 45.6716424)
11010469265,45.6892612,25.5625232,3,,POINT (25.5625232 45.6892612)
11074568257,45.6432953,25.6273236,1,,POINT (25.6273236 45.6432953)
11074568258,45.6429082,25.6277262,3,,POINT (25.6277262 45.6429082)
11121647126,45.7130941,25.5812785,3,,POINT (25.5812785 45.7130941)
11121647127,45.7135146,25.5811396,1,,POINT (25.5811396 45.7135146)
11121647128,45.7141305,25.5842095,3,,POINT (25.5842095 45.7141305)
11121647130,45.7162436,25.5831677,1,,POINT (25.5831677 45.7162436)
11143992453,45.6377974,25.5727674,1,,POINT (25.5727674 45.6377974)
11149955768,45.6797382,25.6023329,3,,POINT (25.6023329 45.6797382)
11157178139,45.6702774,25.5689304,3,,POINT (25.5689304 45.6702774)
11199468636,45.6796674,25.6032307,3,,POINT (25.6032307 45.6796674)
11205312084,45.6752549,25.6027578,1,,POINT (25.6027578 45.6752549)
11205542662,45.6812924,25.610805,3,,POINT (25.610805 45.6812924)
11205542671,45.682828,25.6109881,3,,POINT (25.6109881 45.682828)
11205542672,45.682584,25.6109601,3,,POINT (25.6109601 45.682584)
11205542673,45.6809497,25.6114721,1,,POINT (25.6114721 45.6809497)
11209892165,45.6785936,25.6014082,3,,POINT (25.6014082 45.6785936)
11221416065,45.633501,25.626961,3,,POINT (25.626961 45.633501)
11221416066,45.6335522,25.6267851,3,,POINT (25.6267851 45.6335522)
11221416072,45.6333792,25.6268331,3,,POINT (25.6268331 45.6333792)
11227248256,45.6822671,25.6095926,3,,POINT (25.6095926 45.6822671)
11227248258,45.6804569,25.6094153,3,,POINT (25.6094153 45.6804569)
11233073440,45.6814664,25.605151,1,,POINT (25.605151 45.6814664)
11233283277,45.6771013,25.6084146,3,,POINT (25.6084146 45.6771013)
11237819276,45.6784972,25.5976906,1,,POINT (25.5976906 45.6784972)
11238833351,45.7101204,25.5710483,1,,POINT (25.5710483 45.7101204)
11246929307,45.6783341,25.6027041,1,,POINT (25.6027041 45.6783341)
11255831249,45.6494913,25.5998613,3,,POINT (25.5998613 45.6494913)
11255831256,45.6493688,25.6000206,3,,POINT (25.6000206 45.6493688)
11260013342,45.6739233,25.599848,1,,POINT (25.599848 45.6739233)
11271478420,45.6797509,25.6021722,3,,POINT (25.6021722 45.6797509)
11274664927,45.6817142,25.6008518,1,,POINT (25.6008518 45.6817142)
11274664929,45.6817438,25.600384,4,,POINT (25.600384 45.6817438)
11277148150,45.6463672,25.5951649,4,,POINT (25.5951649 45.6463672)
11277148153,45.6460574,25.5961077,3,,POINT (25.5961077 45.6460574)
11283182258,45.6708151,25.6021108,3,,POINT (25.6021108 45.6708151)
11283182259,45.6702138,25.6020196,1,,POINT (25.6020196 45.6702138)
11285853456,45.6731332,25.6024891,3,,POINT (25.6024891 45.6731332)
11293262909,45.6826701,25.5921951,1,,POINT (25.5921951 45.6826701)
11307055017,45.6774263,25.6041068,3,,POINT (25.6041068 45.6774263)
11307055023,45.6774761,25.6041261,1,,POINT (25.6041261 45.6774761)
11307055030,45.6774067,25.604252,3,,POINT (25.604252 45.6774067)
11307055033,45.677452,25.6042682,1,,POINT (25.6042682 45.677452)
11307055040,45.6774688,25.6037284,1,,POINT (25.6037284 45.6774688)
11307563892,45.633978,25.6279046,3,,POINT (25.6279046 45.633978)
11307563895,45.6336367,25.6291796,3,,POINT (25.6291796 45.6336367)
11307563896,45.6337646,25.6298752,3,,POINT (25.6298752 45.6337646)
11328830921,45.6514417,25.6101853,3,,POINT (25.6101853 45.6514417)
11335658296,45.6786035,25.6140074,3,,POINT (25.6140074 45.6786035)
11338130870,45.6452412,25.5522803,1,,POINT (25.5522803 45.6452412)
11353633112,45.6731853,25.6024964,1,,POINT (25.6024964 45.6731853)
11355748169,45.6688375,25.630078,3,,POINT (25.630078 45.6688375)
11355748173,45.6684745,25.630327,3,,POINT (25.630327 45.6684745)
11365841423,45.663047,25.5626953,1,,POINT (25.5626953 45.663047)
11365841424,45.6630873,25.5621341,3,,POINT (25.5621341 45.6630873)
11365841427,45.6631985,25.5604329,3,,POINT (25.5604329 45.6631985)
11365967519,45.6863683,25.5694326,3,,POINT (25.5694326 45.6863683)
11365967535,45.6649059,25.5720022,3,,POINT (25.5720022 45.6649059)
11368102104,45.6703528,25.5673621,3,,POINT (25.5673621 45.6703528)
11371107589,45.6802194,25.6020414,1,,POINT (25.6020414 45.6802194)
11373198663,45.649319,25.6136819,3,,POINT (25.6136819 45.649319)
11379305821,45.6488005,25.6555657,3,,POINT (25.6555657 45.6488005)
11381080528,45.6650372,25.6091192,3,,POINT (25.6091192 45.6650372)
11410295354,45.6455212,25.6051145,3,,POINT (25.6051145 45.6455212)
11410295356,45.6455398,25.6059153,3,,POINT (25.6059153 45.6455398)
11410394075,45.6452266,25.6087678,3,,POINT (25.6087678 45.6452266)
11410394076,45.6452035,25.6099937,1,,POINT (25.6099937 45.6452035)
